Dataset      Queryset  ChgQRatio     Method       Time     AvgMem    PeakMem       #Out      #OutQ
FC              FC_Q1        0.2       OURS      24.67       21.0      113.0          6          6

HPC         HPC_Q1000        0.2        SOP  120306.74      701.0      793.0        259       3918
HPC         HPC_Q1000        0.2     pMCSKY  116256.82      165.0      257.0        259       3918
HPC         HPC_Q1000        0.2       OURS    2169.60       10.0      103.0        259       3918
HPC          HPC_Q100        0.2        SOP   12737.85      176.0      264.0        207        688
HPC          HPC_Q100        0.2     pMCSKY   12723.62      117.0      209.0        207        688
HPC          HPC_Q100        0.2       OURS     522.41       10.0      102.0        207        688
HPC           HPC_Q10        0.2        SOP    1712.07       83.0      177.0        119        120
HPC           HPC_Q10        0.2     pMCSKY    2094.90       76.0      166.0        119        120
HPC           HPC_Q10        0.2       OURS     115.66        9.0      101.0        119        120
HPC            HPC_Q1        0.2        SOP     502.54        7.0       99.0          1          1
HPC            HPC_Q1        0.2     pMCSKY     347.44        4.0       96.0          1          1
HPC            HPC_Q1        0.2       OURS       9.67        6.0       98.0          1          1

TAO         TAO_Q1000        0.2        SOP  263044.36      787.0      879.0        256      12072
TAO         TAO_Q1000        0.2     pMCSKY  286439.51      249.0      342.0        256      12072
TAO         TAO_Q1000        0.2       OURS    1227.41        6.0       99.0        256      12072
TAO          TAO_Q100        0.2        SOP   35809.31      255.0      345.0        199       1196
TAO          TAO_Q100        0.2     pMCSKY   37556.66      194.0      286.0        199       1196
TAO          TAO_Q100        0.2       OURS     182.87        5.0       98.0        199       1196
TAO           TAO_Q10        0.2        SOP    1436.91       67.0      157.0         71         72
TAO           TAO_Q10        0.2     pMCSKY    1012.13       37.0      128.0         71         72
TAO           TAO_Q10        0.2       OURS      12.87        3.0       96.0         71         72
TAO            TAO_Q1        0.2        SOP    2050.84        8.0       98.0          2          2
TAO            TAO_Q1        0.2     pMCSKY    2830.72        6.0       98.0          2          2
TAO            TAO_Q1        0.2       OURS       1.63        4.0       96.0          2          2

FC           FC_Q1000        0.2        SOP  456234.68      774.0      866.0       1255       6412
FC           FC_Q1000        0.2     pMCSKY  467943.40      238.0      328.0       1255       6412
FC           FC_Q1000        0.2       OURS   16687.97       22.0      120.0       1255       6412
FC            FC_Q100        0.2        SOP   35785.79      213.0      304.0        189        237
FC            FC_Q100        0.2     pMCSKY   38242.28      157.0      248.0        189        237
FC            FC_Q100        0.2       OURS    3956.10       20.0      115.0        189        237
FC             FC_Q10        0.2        SOP    5186.66       93.0      185.0          1          1
FC             FC_Q10        0.2     pMCSKY    6791.89       85.0      177.0          1          1
FC             FC_Q10        0.2       OURS     372.47       20.0      116.0          1          1
FC              FC_Q1        0.2        SOP    3913.75       12.0      103.0          6          6
FC              FC_Q1        0.2     pMCSKY    5378.62       10.0      102.0          6          6
FC              FC_Q1        0.2       OURS      25.02       21.0      113.0          6          6

HPC         HPC_Q1000        0.2        SOP  119530.92      702.0      789.0        323       3908
HPC         HPC_Q1000        0.2     pMCSKY  117570.80      165.0      257.0        323       3908
HPC         HPC_Q1000        0.2       OURS    2265.01       10.0      103.0        323       3908
HPC          HPC_Q100        0.2        SOP   10696.48      165.0      256.0        151        559
HPC          HPC_Q100        0.2     pMCSKY   10307.84      105.0      196.0        151        559
HPC          HPC_Q100        0.2       OURS     380.30        4.0      102.0        151        559
HPC           HPC_Q10        0.2        SOP     994.08       68.0      155.0         33         33
HPC           HPC_Q10        0.2     pMCSKY     731.23       29.0      116.0         33         33
HPC           HPC_Q10        0.2       OURS      27.12        4.0       99.0         33         33
HPC            HPC_Q1        0.2        SOP     540.50        8.0      100.0          1          1
HPC            HPC_Q1        0.2     pMCSKY     358.59        5.0       97.0          1          1
HPC            HPC_Q1        0.2       OURS       8.51        6.0       97.0          1          1

TAO         TAO_Q1000        0.2        SOP  261857.79      787.0      876.0        249      10055
TAO         TAO_Q1000        0.2     pMCSKY  288449.17      250.0      342.0        249      10055
TAO         TAO_Q1000        0.2       OURS     961.24        6.0       99.0        249      10055
TAO          TAO_Q100        0.2        SOP   35963.41      258.0      348.0        193        904
TAO          TAO_Q100        0.2     pMCSKY   38128.45      199.0      291.0        193        904
TAO          TAO_Q100        0.2       OURS     143.98        5.0       98.0        193        904
TAO           TAO_Q10        0.2        SOP    5218.38      127.0      214.0        106        176
TAO           TAO_Q10        0.2     pMCSKY    6070.79      101.0      184.0        106        176
TAO           TAO_Q10        0.2       OURS      29.25        6.0       98.0        106        176
TAO            TAO_Q1        0.2        SOP    2102.29        8.0       99.0          2          2
TAO            TAO_Q1        0.2     pMCSKY    2884.38        5.0       97.0          2          2
TAO            TAO_Q1        0.2       OURS       1.67        4.0       96.0          2          2

FC           FC_Q1000        0.2        SOP  445749.88      774.0      865.0       1195       4033
FC           FC_Q1000        0.2     pMCSKY  464673.23      237.0      329.0       1195       4033
FC           FC_Q1000        0.2       OURS    9063.04       22.0      117.0       1195       4033
FC            FC_Q100        0.2        SOP   46210.11      229.0      322.0        597        775
FC            FC_Q100        0.2     pMCSKY   49083.32      174.0      266.0        597        775
FC            FC_Q100        0.2       OURS    4013.92       21.0      113.0        597        775
FC             FC_Q10        0.2        SOP    5096.94       99.0      188.0          0          0
FC             FC_Q10        0.2     pMCSKY    6399.73       93.0      184.0          0          0
FC             FC_Q10        0.2       OURS     284.09       20.0      113.0          0          0
FC              FC_Q1        0.2        SOP    4007.36       11.0      104.0          9          9
FC              FC_Q1        0.2     pMCSKY    5512.90       10.0      102.0          9          9
FC              FC_Q1        0.2       OURS      27.69       21.0      113.0          9          9

HPC         HPC_Q1000        0.2        SOP  118770.80      701.0      793.0        268       4099
HPC         HPC_Q1000        0.2     pMCSKY   99168.90      164.0      256.0        268       4099
HPC         HPC_Q1000        0.2       OURS    2538.99       10.0      103.0        268       4099
HPC          HPC_Q100        0.2        SOP   10245.80      167.0      255.0        222        408
HPC          HPC_Q100        0.2     pMCSKY   10497.09      108.0      200.0        222        408
HPC          HPC_Q100        0.2       OURS     338.72        9.0      102.0        222        408
HPC           HPC_Q10        0.2        SOP    1370.58       72.0      153.0         64         73
HPC           HPC_Q10        0.2     pMCSKY    1542.92       61.0      150.0         64         73
HPC           HPC_Q10        0.2       OURS      55.78        5.0      102.0         64         73
HPC            HPC_Q1        0.2        SOP     516.26        7.0       99.0          1          1
HPC            HPC_Q1        0.2     pMCSKY     371.56        5.0       97.0          1          1
HPC            HPC_Q1        0.2       OURS       7.57        6.0       98.0          1          1

TAO         TAO_Q1000        0.2        SOP  289307.89      787.0      878.0        278      11360
TAO         TAO_Q1000        0.2     pMCSKY  292554.46      250.0      342.0        278      11360
TAO         TAO_Q1000        0.2       OURS    1090.00        6.0       99.0        278      11360
TAO          TAO_Q100        0.2        SOP   35619.12      251.0      340.0        147        680
TAO          TAO_Q100        0.2     pMCSKY   37192.57      189.0      282.0        147        680
TAO          TAO_Q100        0.2       OURS     133.92        5.0      100.0        147        680
TAO           TAO_Q10        0.2        SOP    4086.20       93.0      181.0         49         52
TAO           TAO_Q10        0.2     pMCSKY    4924.17       81.0      170.0         49         52
TAO           TAO_Q10        0.2       OURS      10.13        4.0       99.0         49         52
TAO            TAO_Q1        0.2        SOP    2072.18        7.0      100.0          2          2
TAO            TAO_Q1        0.2     pMCSKY    2856.05        5.0       98.0          2          2
TAO            TAO_Q1        0.2       OURS       1.64        4.0       96.0          2          2

