Dataset	Queryset	ChgQRatio	Method	Time	AvgMem	PeakMem	#Out	#OutQ
STK	STK_Q100	0.8	MDUAL	19.29	4.0	9.0	66	242
STK	STK_Q100	1.0	SOP	18902.94	181.7	190.0	73	278
STK	STK_Q100	1.0	pMCSKY	17560.17	123.8	132.0	73	278
STK	STK_Q100	1.0	MDUAL	19.90	4.0	10.0	73	278
STK	STK_Q100	0.0	SOP	5310.85	167.5	174.0	60	223
STK	STK_Q100	0.0	pMCSKY	4908.71	122.7	129.0	60	223
STK	STK_Q100	0.0	MDUAL	11.78	4.0	9.0	60	223
STK	STK_Q100	0.2	SOP	14924.36	177.9	188.0	77	235
STK	STK_Q100	0.2	pMCSKY	15788.68	117.5	127.0	77	235
STK	STK_Q100	0.2	MDUAL	14.12	4.0	9.0	77	235
STK	STK_Q100	0.4	SOP	18077.94	177.8	187.0	59	220
STK	STK_Q100	0.4	pMCSKY	16795.07	116.2	131.0	59	220
STK	STK_Q100	0.4	MDUAL	15.69	4.0	9.0	59	220
STK	STK_Q100	0.8	SOP	17697.55	178.3	186.0	93	287
STK	STK_Q100	0.8	pMCSKY	16798.25	120.5	129.0	93	287
STK	STK_Q100	0.8	MDUAL	20.48	4.0	9.0	93	287
STK	STK_Q100	1.0	SOP	18629.58	180.7	188.0	61	249
STK	STK_Q100	1.0	pMCSKY	17567.03	122.7	130.0	61	249
STK	STK_Q100	1.0	MDUAL	20.94	4.0	9.0	61	249
